,Player,href,Height,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kareem Abdul-Jabbar,/players/a/abdulka01.html,7-2,,22,MIL,NBA,C,82.0,,43.1,11.4,22.1,0.518,,,,11.4,22.1,0.518,0.518,5.9,9.1,0.653,,,14.5,4.1,,,,3.5,28.8
1,Kareem Abdul-Jabbar,/players/a/abdulka01.html,7-2,,23,MIL,NBA,C,82.0,,40.1,13.0,22.5,0.5770000000000001,,,,13.0,22.5,0.5770000000000001,0.5770000000000001,5.7,8.3,0.69,,,16.0,3.3,,,,3.2,31.7
2,Kareem Abdul-Jabbar,/players/a/abdulka01.html,7-2,,24,MIL,NBA,C,81.0,,44.2,14.3,24.9,0.574,,,,14.3,24.9,0.574,0.574,6.2,9.0,0.6890000000000001,,,16.6,4.6,,,,2.9,34.8
3,Kareem Abdul-Jabbar,/players/a/abdulka01.html,7-2,,25,MIL,NBA,C,76.0,,42.8,12.9,23.3,0.5539999999999999,,,,12.9,23.3,0.5539999999999999,0.5539999999999999,4.3,6.1,0.713,,,16.1,5.0,,,,2.7,30.2
4,Kareem Abdul-Jabbar,/players/a/abdulka01.html,7-2,,26,MIL,NBA,C,81.0,,43.8,11.7,21.7,0.539,,,,11.7,21.7,0.539,0.539,3.6,5.2,0.7020000000000001,3.5,11.0,14.5,4.8,1.4,3.5,,2.9,27.0
5,Kareem Abdul-Jabbar,/players/a/abdulka01.html,7-2,,27,MIL,NBA,C,65.0,,42.3,12.5,24.4,0.513,,,,12.5,24.4,0.513,0.513,5.0,6.6,0.763,3.0,11.0,14.0,4.1,1.0,3.3,,3.2,30.0
6,Kareem Abdul-Jabbar,/players/a/abdulka01.html,7-2,,28,LAL,NBA,C,82.0,,41.2,11.1,21.1,0.529,,,,11.1,21.1,0.529,0.529,5.5,7.8,0.703,3.3,13.5,16.9,5.0,1.5,4.1,,3.6,27.7
7,Kareem Abdul-Jabbar,/players/a/abdulka01.html,7-2,,29,LAL,NBA,C,82.0,,36.8,10.8,18.7,0.579,,,,10.8,18.7,0.579,0.579,4.6,6.5,0.701,3.2,10.0,13.3,3.9,1.2,3.2,,3.2,26.2
8,Kareem Abdul-Jabbar,/players/a/abdulka01.html,7-2,1977-78,30,LAL,NBA,C,62.0,,36.5,10.7,19.4,0.55,,,,10.7,19.4,0.55,0.55,4.4,5.6,0.7829999999999999,3.0,9.9,12.9,4.3,1.7,3.0,3.4,2.9,25.8
9,Kareem Abdul-Jabbar,/players/a/abdulka01.html,7-2,,31,LAL,NBA,C,80.0,,39.5,9.7,16.8,0.5770000000000001,,,,9.7,16.8,0.5770000000000001,0.5770000000000001,4.4,5.9,0.736,2.6,10.2,12.8,5.4,1.0,4.0,3.5,2.9,23.8
10,Kareem Abdul-Jabbar,/players/a/abdulka01.html,7-2,,32,LAL,NBA,C,82.0,,38.3,10.2,16.9,0.604,0.0,0.0,0.0,10.2,16.9,0.604,0.604,4.4,5.8,0.765,2.3,8.5,10.8,4.5,1.0,3.4,3.6,2.6,24.8
11,Kareem Abdul-Jabbar,/players/a/abdulka01.html,7-2,,33,LAL,NBA,C,80.0,,37.2,10.5,18.2,0.574,0.0,0.0,0.0,10.5,18.2,0.574,0.574,5.3,6.9,0.7659999999999999,2.5,7.8,10.3,3.4,0.7,2.9,3.1,3.1,26.2
12,Kareem Abdul-Jabbar,/players/a/abdulka01.html,7-2,,34,LAL,NBA,C,76.0,76.0,35.2,9.9,17.1,0.579,0.0,0.0,0.0,9.9,17.1,0.58,0.579,4.1,5.8,0.706,2.3,6.4,8.7,3.0,0.8,2.7,3.0,2.9,23.9
13,Kareem Abdul-Jabbar,/players/a/abdulka01.html,7-2,,35,LAL,NBA,C,79.0,79.0,32.3,9.1,15.5,0.588,0.0,0.0,0.0,9.1,15.5,0.589,0.588,3.5,4.7,0.7490000000000001,2.1,5.4,7.5,2.5,0.8,2.2,2.5,2.8,21.8
14,Kareem Abdul-Jabbar,/players/a/abdulka01.html,7-2,,36,LAL,NBA,C,80.0,80.0,32.8,9.0,15.5,0.578,0.0,0.0,0.0,9.0,15.5,0.579,0.578,3.6,4.9,0.723,2.1,5.2,7.3,2.6,0.7,1.8,2.8,2.6,21.5
15,Kareem Abdul-Jabbar,/players/a/abdulka01.html,7-2,,37,LAL,NBA,C,79.0,79.0,33.3,9.2,15.3,0.599,0.0,0.0,0.0,9.2,15.3,0.6,0.599,3.7,5.0,0.732,2.1,5.8,7.9,3.2,0.8,2.1,2.5,3.0,22.0
16,Kareem Abdul-Jabbar,/players/a/abdulka01.html,7-2,,38,LAL,NBA,C,79.0,79.0,33.3,9.6,16.9,0.564,0.0,0.0,0.0,9.6,16.9,0.565,0.564,4.3,5.6,0.765,1.7,4.4,6.1,3.5,0.8,1.6,2.6,3.1,23.4
17,Kareem Abdul-Jabbar,/players/a/abdulka01.html,7-2,,39,LAL,NBA,C,78.0,78.0,31.3,7.2,12.7,0.564,0.0,0.0,0.33299999999999996,7.2,12.7,0.565,0.564,3.1,4.4,0.7140000000000001,1.9,4.8,6.7,2.6,0.6,1.2,2.4,3.1,17.5
18,Kareem Abdul-Jabbar,/players/a/abdulka01.html,7-2,,40,LAL,NBA,C,80.0,80.0,28.9,6.0,11.3,0.532,0.0,0.0,0.0,6.0,11.3,0.532,0.532,2.6,3.4,0.762,1.5,4.5,6.0,1.7,0.6,1.2,2.0,2.7,14.6
19,Kareem Abdul-Jabbar,/players/a/abdulka01.html,7-2,,41,LAL,NBA,C,74.0,74.0,22.9,4.2,8.9,0.475,0.0,0.0,0.0,4.2,8.9,0.47700000000000004,0.475,1.6,2.2,0.7390000000000001,1.4,3.1,4.5,1.0,0.5,1.1,1.3,2.6,10.1
20,Michael Jordan,/players/j/jordami01.html,6-6,,21,CHI,NBA,SG,82.0,82.0,38.3,10.2,19.8,0.515,0.1,0.6,0.17300000000000001,10.1,19.2,0.526,0.518,7.7,9.1,0.845,2.0,4.5,6.5,5.9,2.4,0.8,3.5,3.5,28.2
21,Michael Jordan,/players/j/jordami01.html,6-6,,22,CHI,NBA,SG,18.0,7.0,25.1,8.3,18.2,0.457,0.2,1.0,0.16699999999999998,8.2,17.2,0.474,0.462,5.8,6.9,0.84,1.3,2.3,3.6,2.9,2.1,1.2,2.5,2.6,22.7
22,Michael Jordan,/players/j/jordami01.html,6-6,,23,CHI,NBA,SG,82.0,82.0,40.0,13.4,27.8,0.48200000000000004,0.1,0.8,0.182,13.2,27.0,0.491,0.484,10.2,11.9,0.857,2.0,3.2,5.2,4.6,2.9,1.5,3.3,2.9,37.1
23,Michael Jordan,/players/j/jordami01.html,6-6,,24,CHI,NBA,SG,82.0,82.0,40.4,13.0,24.4,0.535,0.1,0.6,0.132,13.0,23.7,0.546,0.537,8.8,10.5,0.841,1.7,3.8,5.5,5.9,3.2,1.6,3.1,3.3,35.0
24,Michael Jordan,/players/j/jordami01.html,6-6,,25,CHI,NBA,SG,81.0,81.0,40.2,11.9,22.2,0.5379999999999999,0.3,1.2,0.276,11.6,21.0,0.5529999999999999,0.546,8.3,9.8,0.85,1.8,6.2,8.0,8.0,2.9,0.8,3.6,3.0,32.5
25,Michael Jordan,/players/j/jordami01.html,6-6,,26,CHI,NBA,SG,82.0,82.0,39.0,12.6,24.0,0.526,1.1,3.0,0.376,11.5,21.0,0.5479999999999999,0.55,7.2,8.5,0.848,1.7,5.1,6.9,6.3,2.8,0.7,3.0,2.9,33.6
26,Michael Jordan,/players/j/jordami01.html,6-6,,27,CHI,NBA,SG,82.0,82.0,37.0,12.1,22.4,0.539,0.4,1.1,0.312,11.7,21.3,0.551,0.547,7.0,8.2,0.851,1.4,4.6,6.0,5.5,2.7,1.0,2.5,2.8,31.5
27,Michael Jordan,/players/j/jordami01.html,6-6,,28,CHI,NBA,SG,80.0,80.0,38.8,11.8,22.7,0.519,0.3,1.3,0.27,11.5,21.5,0.5329999999999999,0.526,6.1,7.4,0.8320000000000001,1.1,5.3,6.4,6.1,2.3,0.9,2.5,2.5,30.1
28,Michael Jordan,/players/j/jordami01.html,6-6,,29,CHI,NBA,SG,78.0,78.0,39.3,12.7,25.7,0.495,1.0,2.9,0.35200000000000004,11.7,22.7,0.514,0.515,6.1,7.3,0.8370000000000001,1.7,5.0,6.7,5.5,2.8,0.8,2.7,2.4,32.6
29,Michael Jordan,/players/j/jordami01.html,6-6,1993-94,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Michael Jordan,/players/j/jordam01.html,6-6,1994-95,31,CHI,NBA,SG,17.0,17.0,39.3,9.8,23.8,0.41100000000000003,0.9,1.9,0.5,8.8,21.9,0.40299999999999997,0.431,6.4,8.0,0.8009999999999999,1.5,5.4,6.9,5.3,1.8,0.8,2.1,2.8,26.9
31,Michael Jordan,/players/j/jordami01.html,6-6,,32,CHI,NBA,SG,82.0,82.0,37.7,11.2,22.6,0.495,1.4,3.2,0.42700000000000005,9.8,19.4,0.506,0.525,6.7,8.0,0.8340000000000001,1.8,4.8,6.6,4.3,2.2,0.5,2.4,2.4,30.4
32,Michael Jordan,/players/j/jordami01.html,6-6,,33,CHI,NBA,SG,82.0,82.0,37.9,11.2,23.1,0.486,1.4,3.6,0.374,9.9,19.5,0.507,0.516,5.9,7.0,0.833,1.4,4.5,5.9,4.3,1.7,0.5,2.0,1.9,29.6
33,Michael Jordan,/players/j/jordami01.html,6-6,,34,CHI,NBA,SG,82.0,82.0,38.8,10.7,23.1,0.465,0.4,1.5,0.23800000000000002,10.4,21.5,0.48200000000000004,0.473,6.9,8.8,0.784,1.6,4.2,5.8,3.5,1.7,0.5,2.3,1.8,28.7
34,Michael Jordan,/players/j/jordami01.html,6-6,1998-99,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Michael Jordan,/players/j/jordami01.html,6-6,1999-00,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Michael Jordan,/players/j/jordami01.html,6-6,2000-01,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Michael Jordan,/players/j/jordami01.html,6-6,,38,WAS,NBA,SF,60.0,53.0,34.9,9.2,22.1,0.41600000000000004,0.2,0.9,0.18899999999999997,9.0,21.2,0.426,0.42,4.4,5.6,0.79,0.8,4.8,5.7,5.2,1.4,0.4,2.7,2.0,22.9
38,Michael Jordan,/players/j/jordami01.html,6-6,,39,WAS,NBA,SF,82.0,67.0,37.0,8.3,18.6,0.445,0.2,0.7,0.29100000000000004,8.1,18.0,0.45,0.45,3.2,4.0,0.821,0.9,5.2,6.1,3.8,1.5,0.5,2.1,2.1,20.0
39,Bill Russell,/players/r/russebi01.html,6-10,1956-57,22,BOS,NBA,C,48.0,,35.3,5.8,13.5,0.42700000000000005,,,,,,,,3.2,6.4,0.49200000000000005,,,19.6,1.8,,,,3.0,14.7
40,Bill Russell,/players/r/russebi01.html,6-10,,23,BOS,NBA,C,69.0,,38.3,6.6,15.0,0.442,,,,,,,,3.3,6.4,0.519,,,22.7,2.9,,,,2.6,16.6
41,Bill Russell,/players/r/russebi01.html,6-10,,24,BOS,NBA,C,70.0,,42.6,6.5,14.2,0.457,,,,,,,,3.7,6.1,0.598,,,23.0,3.2,,,,2.3,16.7
42,Bill Russell,/players/r/russebi01.html,6-10,,25,BOS,NBA,C,74.0,,42.5,7.5,16.1,0.467,,,,,,,,3.2,5.3,0.612,,,24.0,3.7,,,,2.8,18.2
43,Bill Russell,/players/r/russebi01.html,6-10,,26,BOS,NBA,C,78.0,,44.3,6.8,16.0,0.426,,,,,,,,3.3,6.0,0.55,,,23.9,3.4,,,,2.0,16.9
44,Bill Russell,/players/r/russebi01.html,6-10,,27,BOS,NBA,C,76.0,,45.2,7.6,16.6,0.457,,,,,,,,3.8,6.3,0.595,,,23.6,4.5,,,,2.7,18.9
45,Bill Russell,/players/r/russebi01.html,6-10,,28,BOS,NBA,C,78.0,,44.9,6.6,15.2,0.43200000000000005,,,,,,,,3.7,6.6,0.555,,,23.6,4.5,,,,2.4,16.8
46,Bill Russell,/players/r/russebi01.html,6-10,,29,BOS,NBA,C,78.0,,44.6,6.0,13.8,0.433,,,,,,,,3.0,5.5,0.55,,,24.7,4.7,,,,2.4,15.0
47,Bill Russell,/players/r/russebi01.html,6-10,,30,BOS,NBA,C,78.0,,44.4,5.5,12.6,0.43799999999999994,,,,,,,,3.1,5.5,0.573,,,24.1,5.3,,,,2.6,14.1
48,Bill Russell,/players/r/russebi01.html,6-10,,31,BOS,NBA,C,78.0,,43.4,5.0,12.1,0.415,,,,,,,,2.9,5.2,0.551,,,22.8,4.8,,,,2.8,12.9
49,Bill Russell,/players/r/russebi01.html,6-10,,32,BOS,NBA,C,81.0,,40.7,4.9,10.7,0.45399999999999996,,,,,,,,3.5,5.8,0.61,,,21.0,5.8,,,,3.2,13.3
50,Bill Russell,/players/r/russebi01.html,6-10,,33,BOS,NBA,C,78.0,,37.9,4.7,11.0,0.425,,,,,,,,3.2,5.9,0.537,,,18.6,4.6,,,,3.1,12.5
51,Bill Russell,/players/r/russebi01.html,6-10,,34,BOS,NBA,C,77.0,,42.7,3.6,8.4,0.433,,,,,,,,2.6,5.0,0.526,,,19.3,4.9,,,,3.0,9.9
52,Kobe Bryant,/players/b/bryanko01.html,6-6,1996-97,18,LAL,NBA,SG,71.0,6.0,15.5,2.5,5.9,0.41700000000000004,0.7,1.9,0.375,1.8,4.0,0.43700000000000006,0.47700000000000004,1.9,2.3,0.8190000000000001,0.7,1.2,1.9,1.3,0.7,0.3,1.6,1.4,7.6
53,Kobe Bryant,/players/b/bryanko01.html,6-6,,19,LAL,NBA,SG,79.0,1.0,26.0,4.9,11.6,0.428,0.9,2.8,0.341,4.0,8.8,0.456,0.469,4.6,5.8,0.794,1.0,2.1,3.1,2.5,0.9,0.5,2.0,2.3,15.4
54,Kobe Bryant,/players/b/bryanko01.html,6-6,1998-99,20,LAL,NBA,SG,50.0,50.0,37.9,7.2,15.6,0.465,0.5,2.0,0.267,6.7,13.6,0.494,0.48200000000000004,4.9,5.8,0.8390000000000001,1.1,4.2,5.3,3.8,1.4,1.0,3.1,3.1,19.9
55,Kobe Bryant,/players/b/bryanko01.html,6-6,,21,LAL,NBA,SG,66.0,62.0,38.2,8.4,17.9,0.46799999999999997,0.7,2.2,0.319,7.7,15.7,0.489,0.488,5.0,6.1,0.821,1.6,4.7,6.3,4.9,1.6,0.9,2.8,3.3,22.5
56,Kobe Bryant,/players/b/bryanko01.html,6-6,,22,LAL,NBA,SG,68.0,68.0,40.9,10.3,22.2,0.46399999999999997,0.9,2.9,0.305,9.4,19.3,0.489,0.484,7.0,8.2,0.853,1.5,4.3,5.9,5.0,1.7,0.6,3.2,3.3,28.5
57,Kobe Bryant,/players/b/bryanko01.html,6-6,,23,LAL,NBA,SG,80.0,80.0,38.3,9.4,20.0,0.469,0.4,1.7,0.25,9.0,18.3,0.489,0.479,6.1,7.4,0.8290000000000001,1.4,4.1,5.5,5.5,1.5,0.4,2.8,2.9,25.2
58,Kobe Bryant,/players/b/bryanko01.html,6-6,,24,LAL,NBA,SG,82.0,82.0,41.5,10.6,23.5,0.451,1.5,4.0,0.38299999999999995,9.1,19.5,0.465,0.483,7.3,8.7,0.843,1.3,5.6,6.9,5.9,2.2,0.8,3.5,2.7,30.0
59,Kobe Bryant,/players/b/bryanko01.html,6-6,,25,LAL,NBA,SG,65.0,64.0,37.6,7.9,18.1,0.43799999999999994,1.1,3.3,0.327,6.8,14.8,0.46299999999999997,0.46799999999999997,7.0,8.2,0.852,1.6,3.9,5.5,5.1,1.7,0.4,2.6,2.7,24.0
60,Kobe Bryant,/players/b/bryanko01.html,6-6,,26,LAL,NBA,SG,66.0,66.0,40.7,8.7,20.1,0.433,2.0,5.9,0.33899999999999997,6.7,14.2,0.47200000000000003,0.48200000000000004,8.2,10.1,0.816,1.4,4.5,5.9,6.0,1.3,0.8,4.1,2.6,27.6
61,Kobe Bryant,/players/b/bryanko01.html,6-6,,27,LAL,NBA,SG,80.0,80.0,41.0,12.2,27.2,0.45,2.3,6.5,0.34700000000000003,10.0,20.7,0.48200000000000004,0.491,8.7,10.2,0.85,0.9,4.4,5.3,4.5,1.8,0.4,3.1,2.9,35.4
62,Kobe Bryant,/players/b/bryanko01.html,6-6,,28,LAL,NBA,SG,77.0,77.0,40.8,10.6,22.8,0.46299999999999997,1.8,5.2,0.344,8.8,17.6,0.49700000000000005,0.502,8.7,10.0,0.868,1.0,4.7,5.7,5.4,1.4,0.5,3.3,2.7,31.6
63,Kobe Bryant,/players/b/bryanko01.html,6-6,,29,LAL,NBA,SG,82.0,82.0,38.9,9.5,20.6,0.45899999999999996,1.8,5.1,0.361,7.6,15.5,0.49,0.503,7.6,9.0,0.84,1.1,5.2,6.3,5.4,1.8,0.5,3.1,2.8,28.3
64,Kobe Bryant,/players/b/bryanko01.html,6-6,,30,LAL,NBA,SG,82.0,82.0,36.1,9.8,20.9,0.467,1.4,4.1,0.35100000000000003,8.3,16.8,0.496,0.502,5.9,6.9,0.856,1.1,4.1,5.2,4.9,1.5,0.5,2.6,2.3,26.8
65,Kobe Bryant,/players/b/bryanko01.html,6-6,,31,LAL,NBA,SG,73.0,73.0,38.8,9.8,21.5,0.456,1.4,4.1,0.32899999999999996,8.5,17.4,0.48700000000000004,0.488,6.0,7.4,0.8109999999999999,1.1,4.3,5.4,5.0,1.5,0.3,3.2,2.6,27.0
66,Kobe Bryant,/players/b/bryanko01.html,6-6,,32,LAL,NBA,SG,82.0,82.0,33.9,9.0,20.0,0.451,1.4,4.3,0.32299999999999995,7.6,15.6,0.48700000000000004,0.48700000000000004,5.9,7.1,0.828,1.0,4.1,5.1,4.7,1.2,0.1,3.0,2.1,25.3
67,Kobe Bryant,/players/b/bryanko01.html,6-6,,33,LAL,NBA,SG,58.0,58.0,38.5,9.9,23.0,0.43,1.5,4.9,0.303,8.4,18.1,0.46399999999999997,0.462,6.6,7.8,0.845,1.1,4.3,5.4,4.6,1.2,0.3,3.5,1.8,27.9
68,Kobe Bryant,/players/b/bryanko01.html,6-6,,34,LAL,NBA,SG,78.0,78.0,38.6,9.5,20.4,0.46299999999999997,1.7,5.2,0.324,7.8,15.2,0.51,0.504,6.7,8.0,0.8390000000000001,0.8,4.7,5.6,6.0,1.4,0.3,3.7,2.2,27.3
69,Kobe Bryant,/players/b/bryanko01.html,6-6,,35,LAL,NBA,SG,6.0,6.0,29.5,5.2,12.2,0.425,0.5,2.7,0.188,4.7,9.5,0.491,0.445,3.0,3.5,0.857,0.3,4.0,4.3,6.3,1.2,0.2,5.7,1.5,13.8
70,Kobe Bryant,/players/b/bryanko01.html,6-6,,36,LAL,NBA,SG,35.0,35.0,34.5,7.6,20.4,0.373,1.5,5.3,0.293,6.1,15.1,0.401,0.41100000000000003,5.6,6.9,0.813,0.7,4.9,5.7,5.6,1.3,0.2,3.7,1.9,22.3
71,Kobe Bryant,/players/b/bryanko01.html,6-6,,37,LAL,NBA,SF,66.0,66.0,28.2,6.0,16.9,0.358,2.0,7.1,0.285,4.0,9.8,0.41,0.41700000000000004,3.5,4.3,0.826,0.6,3.1,3.7,2.8,0.9,0.2,2.0,1.7,17.6
72,Wilt Chamberlain,/players/c/chambwi01.html,7-1,,23,PHW,NBA,C,72.0,,46.4,14.8,32.1,0.461,,,,,,,,8.0,13.8,0.5820000000000001,,,27.0,2.3,,,,2.1,37.6
73,Wilt Chamberlain,/players/c/chambwi01.html,7-1,,24,PHW,NBA,C,79.0,,47.8,15.8,31.1,0.509,,,,,,,,6.7,13.3,0.504,,,27.2,1.9,,,,1.6,38.4
74,Wilt Chamberlain,/players/c/chambwi01.html,7-1,,25,PHW,NBA,C,80.0,,48.5,20.0,39.5,0.506,,,,,,,,10.4,17.0,0.613,,,25.7,2.4,,,,1.5,50.4
75,Wilt Chamberlain,/players/c/chambwi01.html,7-1,,26,SFW,NBA,C,80.0,,47.6,18.3,34.6,0.528,,,,,,,,8.3,13.9,0.593,,,24.3,3.4,,,,1.7,44.8
76,Wilt Chamberlain,/players/c/chambwi01.html,7-1,,27,SFW,NBA,C,80.0,,46.1,15.1,28.7,0.524,,,,,,,,6.8,12.7,0.531,,,22.3,5.0,,,,2.3,36.9
77,Wilt Chamberlain,/players/c/chambwi01.html,7-1,,28,TOT,NBA,C,73.0,,45.2,14.6,28.5,0.51,,,,,,,,5.6,12.1,0.46399999999999997,,,22.9,3.4,,,,2.0,34.7
78,Wilt Chamberlain,/players/c/chambwi01.html,7-1,,28,SFW,NBA,C,38.0,,45.9,16.7,33.6,0.499,,,,,,,,5.5,13.2,0.41600000000000004,,,23.5,3.1,,,,2.0,38.9
79,Wilt Chamberlain,/players/c/chambwi01.html,7-1,,28,PHI,NBA,C,35.0,,44.5,12.2,23.1,0.528,,,,,,,,5.7,10.9,0.526,,,22.3,3.8,,,,2.0,30.1
80,Wilt Chamberlain,/players/c/chambwi01.html,7-1,,29,PHI,NBA,C,79.0,,47.3,13.6,25.2,0.54,,,,,,,,6.3,12.4,0.513,,,24.6,5.2,,,,2.2,33.5
81,Wilt Chamberlain,/players/c/chambwi01.html,7-1,,30,PHI,NBA,C,81.0,,45.5,9.7,14.2,0.6829999999999999,,,,,,,,4.8,10.8,0.441,,,24.2,7.8,,,,1.8,24.1
82,Wilt Chamberlain,/players/c/chambwi01.html,7-1,,31,PHI,NBA,C,82.0,,46.8,10.0,16.8,0.595,,,,,,,,4.3,11.4,0.38,,,23.8,8.6,,,,2.0,24.3
83,Wilt Chamberlain,/players/c/chambwi01.html,7-1,,32,LAL,NBA,C,81.0,,45.3,7.9,13.6,0.583,,,,,,,,4.7,10.6,0.446,,,21.1,4.5,,,,1.8,20.5
84,Wilt Chamberlain,/players/c/chambwi01.html,7-1,1969-70,33,LAL,NBA,C,12.0,,42.1,10.8,18.9,0.568,,,,,,,,5.8,13.1,0.446,,,18.4,4.1,,,,2.6,27.3
85,Wilt Chamberlain,/players/c/chambwi01.html,7-1,,34,LAL,NBA,C,82.0,,44.3,8.1,15.0,0.545,,,,,,,,4.4,8.2,0.5379999999999999,,,18.2,4.3,,,,2.1,20.7
86,Wilt Chamberlain,/players/c/chambwi01.html,7-1,,35,LAL,NBA,C,82.0,,42.3,6.0,9.3,0.649,,,,,,,,2.7,6.4,0.42200000000000004,,,19.2,4.0,,,,2.4,14.8
87,Wilt Chamberlain,/players/c/chambwi01.html,7-1,,36,LAL,NBA,C,82.0,,43.2,5.2,7.1,0.727,,,,,,,,2.8,5.5,0.51,,,18.6,4.5,,,,2.3,13.2
88,LeBron James,/players/j/jamesle01.html,6-8,2003-04,19,CLE,NBA,SG,79.0,79.0,39.5,7.9,18.9,0.41700000000000004,0.8,2.7,0.29,7.1,16.1,0.43799999999999994,0.43799999999999994,4.4,5.8,0.754,1.3,4.2,5.5,5.9,1.6,0.7,3.5,1.9,20.9
89,LeBron James,/players/j/jamesle01.html,6-8,,20,CLE,NBA,SF,80.0,80.0,42.4,9.9,21.1,0.47200000000000003,1.4,3.9,0.35100000000000003,8.6,17.2,0.499,0.504,6.0,8.0,0.75,1.4,6.0,7.4,7.2,2.2,0.7,3.3,1.8,27.2
90,LeBron James,/players/j/jamesle01.html,6-8,,21,CLE,NBA,SF,79.0,79.0,42.5,11.1,23.1,0.48,1.6,4.8,0.335,9.5,18.3,0.518,0.515,7.6,10.3,0.738,0.9,6.1,7.0,6.6,1.6,0.8,3.3,2.3,31.4
91,LeBron James,/players/j/jamesle01.html,6-8,,22,CLE,NBA,SF,78.0,78.0,40.9,9.9,20.8,0.47600000000000003,1.3,4.0,0.319,8.6,16.8,0.513,0.507,6.3,9.0,0.698,1.1,5.7,6.7,6.0,1.6,0.7,3.2,2.2,27.3
92,LeBron James,/players/j/jamesle01.html,6-8,,23,CLE,NBA,SF,75.0,74.0,40.4,10.6,21.9,0.484,1.5,4.8,0.315,9.1,17.1,0.531,0.518,7.3,10.3,0.7120000000000001,1.8,6.1,7.9,7.2,1.8,1.1,3.4,2.2,30.0
93,LeBron James,/players/j/jamesle01.html,6-8,,24,CLE,NBA,SF,81.0,81.0,37.7,9.7,19.9,0.489,1.6,4.7,0.344,8.1,15.2,0.535,0.53,7.3,9.4,0.78,1.3,6.3,7.6,7.2,1.7,1.1,3.0,1.7,28.4
94,LeBron James,/players/j/jamesle01.html,6-8,,25,CLE,NBA,SF,76.0,76.0,39.0,10.1,20.1,0.503,1.7,5.1,0.33299999999999996,8.4,15.0,0.56,0.545,7.8,10.2,0.767,0.9,6.4,7.3,8.6,1.6,1.0,3.4,1.6,29.7
95,LeBron James,/players/j/jamesle01.html,6-8,,26,MIA,NBA,SF,79.0,79.0,38.8,9.6,18.8,0.51,1.2,3.5,0.33,8.4,15.3,0.552,0.541,6.4,8.4,0.759,1.0,6.5,7.5,7.0,1.6,0.6,3.6,2.1,26.7
96,LeBron James,/players/j/jamesle01.html,6-8,,27,MIA,NBA,SF,62.0,62.0,37.5,10.0,18.9,0.531,0.9,2.4,0.36200000000000004,9.1,16.5,0.556,0.5539999999999999,6.2,8.1,0.7709999999999999,1.5,6.4,7.9,6.2,1.9,0.8,3.4,1.5,27.1
97,LeBron James,/players/j/jamesle01.html,6-8,,28,MIA,NBA,PF,76.0,76.0,37.9,10.1,17.8,0.565,1.4,3.3,0.406,8.7,14.5,0.602,0.603,5.3,7.0,0.753,1.3,6.8,8.0,7.3,1.7,0.9,3.0,1.4,26.8
98,LeBron James,/players/j/jamesle01.html,6-8,,29,MIA,NBA,PF,77.0,77.0,37.7,10.0,17.6,0.5670000000000001,1.5,4.0,0.379,8.5,13.6,0.622,0.61,5.7,7.6,0.75,1.1,5.9,6.9,6.3,1.6,0.3,3.5,1.6,27.1
99,LeBron James,/players/j/jamesle01.html,6-8,,30,CLE,NBA,SF,69.0,69.0,36.1,9.0,18.5,0.488,1.7,4.9,0.354,7.3,13.6,0.536,0.535,5.4,7.7,0.71,0.7,5.3,6.0,7.4,1.6,0.7,3.9,2.0,25.3
100,LeBron James,/players/j/jamesle01.html,6-8,,31,CLE,NBA,SF,76.0,76.0,35.6,9.7,18.6,0.52,1.1,3.7,0.309,8.6,14.9,0.573,0.551,4.7,6.5,0.731,1.5,6.0,7.4,6.8,1.4,0.6,3.3,1.9,25.3
101,LeBron James,/players/j/jamesle01.html,6-8,,32,CLE,NBA,SF,74.0,74.0,37.8,9.9,18.2,0.5479999999999999,1.7,4.6,0.363,8.3,13.5,0.611,0.594,4.8,7.2,0.674,1.3,7.3,8.6,8.7,1.2,0.6,4.1,1.8,26.4
102,LeBron James,/players/j/jamesle01.html,6-8,,33,CLE,NBA,PF,82.0,82.0,36.9,10.5,19.3,0.542,1.8,5.0,0.36700000000000005,8.6,14.3,0.603,0.59,4.7,6.5,0.731,1.2,7.5,8.6,9.1,1.4,0.9,4.2,1.7,27.5
103,LeBron James,/players/j/jamesle01.html,6-8,,34,LAL,NBA,SF,55.0,55.0,35.2,10.1,19.9,0.51,2.0,5.9,0.33899999999999997,8.1,14.0,0.5820000000000001,0.56,5.1,7.6,0.665,1.0,7.4,8.5,8.3,1.3,0.6,3.6,1.7,27.4
104,Tim Duncan,/players/d/duncati01.html,6-11,,21,SAS,NBA,PF,82.0,82.0,39.1,8.6,15.7,0.5489999999999999,0.0,0.1,0.0,8.6,15.6,0.5529999999999999,0.5489999999999999,3.9,5.9,0.662,3.3,8.6,11.9,2.7,0.7,2.5,3.4,3.1,21.1
